BUSINESS,CATEGORY,TOPIC,SUBTOPIC,QUESTION,ANSWER
CNSC,Chatbot,Registro Público de Carrera Administrativa,Generalidades,Quién es el responsable del Registro Público de Carrera Administrativa?,"El responsable del RPCA es la Comisión Nacional del Servicio Civil, quien a través de la Dirección de Administración de Carrera Administrativa realiza la administración, organización, actualización y control del mismo, así como la expedición de certificaciones correspondientes."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Generalidades,Cuáles son las anotaciones que integran el Registro Público de Carrera Administrativa?,"Las anotaciones que conforman el RPCA son las siguientes.
 Inscripción.
 Actualización.
 Anotación por comisión para desempeñar un empleo de libre nombramiento y remoción o de periodo fijo
 Cancelación"
CNSC,Chatbot,Registro Público de Carrera Administrativa,Generalidades,En qué momento un servidor público adquiere los derechos de carrera administrativa?,"Una vez superado su periodo de prueba, con calificación satisfactoria o sobresaliente, el servidor adquiere los derechos de carrera administrativa, los cuales serán declarados con la anotación en el RPCA."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,Quién puede presentar las solicitudes de anotación en el Registro Público de Carrera Administrativa?,"Las solicitudes de Inscripción, Actualización, Cancelación y Anotación por comisión en empleo de libre nombramiento y remoción o de periodo fijo, deberán ser presentadas únicamente por el jefe de la unidad de personal o quien haga sus veces en la entidad donde el empleado presta sus servicios."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,Cuáles son los documentos que se deben presentar para solicitar anotaciones en el RPCA?,"Pueden ser consultados en el numeral 4 de la Circular No 011 de 2020, en el siguiente enlace: https://www.cnsc.gov.co/index.php/documentos-relacionados"
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,Cómo se puede consultar si un servidor público se encuentra registrado en el Registro Público de Carrera Administrativa?,Para consultar y descargar el certificado de Registro Público se debe ingresar en el siguiente enlace: https://www.cnsc.gov.co/index.php/registro-publico-de-carrera-administrativa-articulo-1 .
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,Cómo se debe presentar una solicitud de inclusión o corrección de datos personales en una anotación del Registro Público de Carrera Administrativa?,"El jefe de la Unidad de Personal o el servidor público interesado, deberá solicitar mediante oficio la corrección o inclusión de datos faltantes en la anotación, adjuntando copia de cédula de ciudadanía del servidor público y los documentos que soportan la corrección o modificación de la anotación."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,Por qué se devuelven los documentos de una solicitud de anotación en el RPCA?,"Solicitud de anotación incompleta.
 Anotación ya realizada.
 Sin respuesta a previo requerimiento de documentos"
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,"A que se refiere una devolución de documentos por razón de, solicitud de anotación incompleta?","El Jefe de la unidad de personal o quien haga sus veces, solicita anotaciones en el RPCA, presentando documentos diferentes a los establecidos en la Circular Número 03 de 2016."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,"A que se refiere una devolución de documentos por razón de, anotación ya realizada?",Sí en los documentos aportados en la solicitud se evidencia que corresponden a la última anotación registrada.
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,A que se refiere una devolución de documentos sin respuesta a previo requerimiento de documentos?,"Se evidencia la ausencia de documentos que no permiten resolver de fondo, por lo que se procede a requerir la información faltante; sí pasado el tiempo estipulado para contestar a la solicitud, la documentación no fue allegada, se procederá a efectuar la devolución del trámite"
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,A través de que medio las entidades reportan las novedades,"Las entidades, a través del módulo RPCA(Registro Público de Carrera Administrativa), de SIMO 4.0, deberán radicar las novedades cargando en el sistema los documentos requeridos para cada trámite, de acuerdo con la tipificación establecida en la Circular 11 de 2020, ingresando al siguiente enlace: https://simo4.cnsc.gov.co/"
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,Cómo se notifica la decisión de una anotación en el Registro Público de Carrera Administrativa?,"1 Por medio de página de la CNSC, en el siguiente enlace: https://rpca.cnsc.gov.co/#/consultaRPCA 
 2 Personalmente: Cuando se niega las solicitudes de inscripción y actualización en el RPCA (Registro Público de Carrera Administrativa).
 3 Por aviso, en caso de no ser posible la notificación personal."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,"Qué procedimiento debe efectuar la entidad, cuándo no tiene los documentos señalados en la Circular 003 de 2016 para solicitar una anotación en el Registro Público de Carrera Administrativa?","Esta situación debe ser puesta en conocimiento de la CNSC al momento de presentar la solicitud, certificando lo sucedido. De considerarse que la inexistencia de alguno de estos documentos, no permita resolver de fondo la solicitud presentada, se deberá proceder con la reconstrucción del expediente."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Procedimiento,Dónde se encuentra el procedimiento para reconstruir un expediente para poder actualizar el Registro Público de Carrera Administrativa de un servidor público?,"El Archivo General de la Nación en el Acuerdo Número 007 de 2014, establece los lineamientos para la reconstrucción de expedientes con el propósito de lograr su integralidad, autenticidad, originalidad y disponibilidad."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Situaciones Administrativas,Se requiere la presentación de renuncia por parte del servidor cuando se declara la vacancia temporal?,"No, salvo que de manera libre y espontánea decida radicarla, caso en el cual, la administración procederá a declarar la vacancia definitiva del empleo que desempeñaba y solicitar a la CNSC la cancelación de su inscripción en el Registro Público de Carrera."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Situaciones Administrativas,Un encargo es objeto de anotación en el Registro Público de Carrera Administrativa?,"No, las únicas anotaciones son: Inscripción, actualización, anotación por comisión en empleo de libre nombramiento y remoción o de periodo fijo y cancelación definitiva del RPCA."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Situaciones Administrativas,"Un servidor con nombramiento provisional, puede ser inscrito en el Registro Público de Carrera Administrativa?","No puede ser inscrito en el RPCA, dado que, los nombramientos en provisionalidad no otorgan derechos de carrera administrativa, pues se trata de un nombramiento de carácter transitorio."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Situaciones Administrativas,Por qué se niegan las anotaciones en el Registro Público de Carrera Administrativa?,"Las solicitudes de anotación en el RPCA están sujetas al análisis de la situación que dio lugar a la superación del periodo de prueba y a la movilidad laboral, verificando que estas se hubiesen efectuado conforme a los parámetros legales establecidos; en virtud a lo anterior, la CNSC puede negar solicitudes de inscripción y actualización en el RPCA a servidores públicos de conformidad a lo señalado en el artículo 2 2 7 6 del Decreto Número 1083 de 2015."
CNSC,Chatbot,Registro Público de Carrera Administrativa,Situaciones Administrativas,Cuales son los casos en los cuales se niegan las anotaciones en el Registro Público de Carrera Administrativa?,"Los casos en los cuales se niega las solicitudes de anotación son:
 * Inscripción y actualización por ascenso: Debido a que la adquisición de derechos de carrera administrativa no cumple con los lineamientos establecidos en la norma de carrera vigentes para la época.
 * Actualización por incorporación: Esta decisión deriva del análisis de equivalencia entre los empleos objeto de estudio, en el cual se evidencia la inobservancia al concepto de equivalencia vigente al momento de la situación administrativa."
CNSC,Chatbot,Comisión de personal,Conformación,Cómo se conforma la Comisión de Personal al interior de una entidad?,"Se conforma por dos representantes de la entidad designados por el nominador y dos representantes de los empleados de carrera, elegidos por votación directa de los funcionarios de planta de la entidad."
CNSC,Chatbot,Comisión de personal,Conformación,Por cuánto tiempo debe ser elegido el Presidente de la Comisión de Personal?,"El periodo de esta elección la define la misma comisión de personal en su reglamento interno, el Decreto 1083 de 2015 no determina un tiempo prudencial para que el presidente cumpla sus funciones."
CNSC,Chatbot,Comisión de personal,Conformación,Por cuánto tiempo se conforma la Comisión de Personal?,Por dos años contados a partir de la fecha de comunicación de la elección.
CNSC,Chatbot,Comisión de personal,Conformación,Es posible que los representantes de los empleados después de finalizado su periodo puedan ser reelegidos?,"No es posible la reelección de los representantes de los empleados ni de sus suplentes para el periodo siguiente, excepto cuando en la entidad no existan suficientes servidores de carrera ni en provisionalidad que permita efectuar una nueva elección."
CNSC,Chatbot,Comisión de personal,Conformación,Por cuánto tiempo se designan los representantes de la Administración en la Comisión de Personal?,"No existe un término definido respecto a la duración, motivo por el cual el nominador en ejercicio de su autonomía podrá determinar la duración de la designación realizada de sus representantes ante la Comisión de Personal."
CNSC,Chatbot,Comisión de personal,Conformación,"Pueden renunciar a la Comisión de Personal los representantes de los empleados, una vez elegidos?","Sí, los representantes de los empleados pueden renunciar en cualquier momento.
 Frente a las faltas temporales o absolutas, deberán regirse por el reglamento interno."
CNSC,Chatbot,Comisión de personal,Reclamaciones,"Qué acciones asume la CNSC en contra de una Entidad, cuando no nombra al elegible que ganó el empleo objeto de concurso?","La CNSC puede imponer a los servidores públicos sanciones de multa, previa actuación administrativa, con fines sancionatorios por presunta violación de las normas de carrera administrativa o inobservancia de las instrucciones dadas por la CNSC."
CNSC,Chatbot,Provisión de empleo,Uso de listas,Cuál es la Vigencia de la lista de elegibles?,"En el Sistema General de Carrera la vigencia del listado es de 2 años, o como lo determine el régimen específico de la entidad."
CNSC,Chatbot,Comisión de personal,Conformación,Qué es la Comisión de personal?,"Es un órgano de asesoría y coordinación en materia de empleo público y carrera administrativa que actúa al interior de la entidad, busca el equilibrio entre la eficiencia de la administración pública y la garantía de participación de los empleados en las decisiones que los afecten."
CNSC,Chatbot,Comisión de personal,Conformación,Cuál es la importancia de conformar la Comisión de Personal?,"Garantiza el respeto por las normas y los derechos de carrera de los servidores públicos al interior de la entidad, resolviendo reclamaciones por incorporación, desmejoramiento de las condiciones laborales, encargo, y en única instancia por inconformidad en los compromisos laborales."
CNSC,Chatbot,Comisión de personal,Conformación,Cuales son los requisitos de postulación a la convocatoria para Comisión de Personal?,"Debe ser servidor de carrera
 No haber sido sancionado disciplinariamente durante el año anterior a la fecha de inscripción a la candidatura"
CNSC,Chatbot,Comisión de personal,Conformación,Quiénes pueden votar para la conformación de la Comisión de Personal?,"Empleos de carrera: servidores de carrera, en periodo de prueba y vinculados mediante nombramiento provisional.
 Empleos de periodo fijo
 Empleos de libre nombramiento y remoción
 Empleos temporales"
CNSC,Chatbot,Provisión de empleo,Vacancia Definitiva y Formas de Provisión,Qué se entiende por vacancia definitiva de un empleo de carrera?,"Son aquellos empleos de carrera administrativa que no han sido provistos por el sistema de mérito, o que, habiendo sido provistos por este medio, quedaron vacantes por alguna causal de retiro del servicio como: renuncia, muerte del titular, pensión de vejez o nombramiento en ascenso, etc."
CNSC,Chatbot,Provisión de empleo,Vacancia Definitiva y Formas de Provisión,En qué casos se debe declarar una vacancia definitiva?,"En los siguientes casos:
 • Por renuncia regularmente aceptada.
 • Por declaratoria de insubsistencia del nombramiento en los empleos de libre nombramiento y remoción.
 • Por declaratoria de insubsistencia del nombramiento, como consecuencia del resultado no satisfactorio en la evaluación del desempeño laboral de un empleado de carrera administrativa.
 • Por declaratoria de insubsistencia del nombramiento provisional.
 • Por destitución, como consecuencia de proceso disciplinario.
 • Por revocatoria del nombramiento.
 • Por invalidez absoluta.
 • Por estar gozando de pensión.
 • Por edad de retiro forzoso.
 • Por traslado.
 • Por declaratoria de nulidad del nombramiento por decisión judicial o en los casos en que la vacancia se ordene judicialmente.
 • Por declaratoria de abandono del empleo.
 • Por muerte.
 • Por terminación del período para el cual fue nombrado.
 • Las demás que determinen la Constitución Política y las leyes."
CNSC,Chatbot,Provisión de empleo,Vacancia Definitiva y Formas de Provisión,Cuál es el orden de provisión definitiva de los empleos de carrera administrativa?,"Localice su tema en nuestra sección de preguntas frecuentes - tema Provisión de Empleo - subtema: Vacancia definitiva y formas de Provisión, dando clic aquí: https://www.cnsc.gov.co/index.php/atencion-al-ciudadano/preguntas-frecuentes#5-1-vacancia-definitiva-y-formas-de-provisi%C3%B3n"
CNSC,Chatbot,Provisión de empleo,Vacancia Definitiva y Formas de Provisión,Cuándo la administración puede proveer un empleo de carrera mediante nombramiento provisional?,"Una vez agotado el procedimiento de encargo previsto en el Artículo 24 de la Ley 909 de 2004, modificado por la Ley 1960 de 2019 y no encontrando servidores que cumplan con los requisitos para ser encargados, la administración puede proveer ese cargo a través de un nombramiento provisional."
CNSC,Chatbot,Provisión de empleo,Reubicación y Reincorporación,En qué consiste la reubicación por razones de violencia o seguridad?,"De conformidad con el artículo 52 de la Ley 909 de 2004 y la Ley 1448 de 2011, consiste en reubicar al servidor público en sede distinta a aquella donde se encuentre ubicado el cargo del cual es titular, o en otra entidad diferente de aquella donde ocurrió el hecho victimizante."
CNSC,Chatbot,Provisión de empleo,Reubicación y Reincorporación,Quién es considerado víctima?,"De conformidad con la Ley 387 de 1997, se define como víctima: Es víctima toda persona a quien le han vulnerado su integridad física, su seguridad o libertad personal o quien se encuentre directamente amenazado con ocasión de cualquiera de las siguientes situaciones: Conflicto armado interno; disturbios y tensiones interiores, violencia generalizada, violaciones masivas de los Derechos Humanos, infracciones al Derecho Internacional Humanitario u otras circunstancias emanadas de las situaciones anteriores que puedan alterar drásticamente el orden público."
CNSC,Chatbot,Provisión de empleo,Reubicación y Reincorporación,Qué documentos se necesitan para el trámite de reubicación?,Localice su tema en nuestra sección de preguntas frecuentes - tema Provisión de Empleo - subtema: Reubicación dando clic aquí: https://www.cnsc.gov.co/index.php/atencion-al-ciudadano/preguntas-frecuentes#5-2-reubicaci%C3%B3n
CNSC,Chatbot,Provisión de empleo,Reubicación y Reincorporación,Cuál es el procedimiento que adelanta la CNSC para ordenar la reubicación de un servidor público en condición de desplazamiento o amenaza por razones violencia o seguridad?,"Una vez la CNSC recibe los documentos enunciados en la Circular 04 de 2017, efectúa la verificación y procede a realizar estudio técnico de equivalencia entre el empleo del cual es titular y el posible empleo en el que puede ser reubicado, acogiendo los parámetros previstos en el artículo 2.2.11.2.3 del Decreto 1083 de 2015."
CNSC,Chatbot,Provisión de empleo,Reubicación y Reincorporación,Qué es la reincorporación?,"Es un derecho al que puede optar el ex servidor de carrera administrativa, al cual se le haya suprimido el cargo del que es titular, por liquidación, reestructuración, supresión o fusión de entidades, organismos o dependencias, traslado de funciones de una entidad a otra, o por modificación de planta de personal, y no sea posible su incorporación en la nueva planta de personal de la entidad. Artículo 44 de la Ley 909 de 2004"
CNSC,Chatbot,Provisión de empleo,Reubicación y Reincorporación,Quién es el encargado de solicitar a la CNSC que se inicie el proceso administrativo de reincorporación laboral por supresión del empleo?,"La competencia es de la entidad en donde se suprimió dicho empleo, siempre que el ex servidor haya optado por esta alternativa; una vez la documentación requerida en la Circular 0006 de 2021 este completa, comenzará a correr el término de 6 meses para revisar las posibilidades de su reincorporación."
CNSC,Chatbot,Provisión de empleo,Reubicación y Reincorporación,Cuál es la documentación requerida para iniciar el proceso de reincorporación ante la CNSC?,Los requisitos se encuentran establecidos en la Circular 0006 de 2021. Localice su tema en nuestra sección de preguntas frecuentes - tema Provisión de Empleo - subtema: Reubicación dando clic aquí: https://www.cnsc.gov.co/index.php/atencion-al-ciudadano/preguntas-frecuentes#5-2-reubicaci%C3%B3n
CNSC,Chatbot,Provisión de empleo,Reubicación y Reincorporación,"Transcurrido el término de los 6 meses y al no existir empleo en el cual reincorporar al servidor público, qué derecho le asiste?","Al respecto, el inciso tercero del artículo 2.2.11.2.1 del Decreto 1083 de 2015, dispone que de no ser posible la reincorporación dentro del término señalado en el decreto ley, el exempleado tendrá derecho al reconocimiento de la indemnización y será retirado del Registro Público de Carrera Administrativa."
CNSC,Chatbot,Provisión de empleo,Reubicación y Reincorporación,"Cuál es el ente encargado del pago de la Indemnización, en caso de no ser procedente la Incorporación o la Reincorporación?","De conformidad con lo dispuesto en el artículo 2.2.11.2.5. del Decreto 1083 de 2015, el pago de la indemnización estará a cargo de la entidad que retira al empleado y deberá cancelarse dentro de los 2 meses siguientes a la fecha de liquidación de la misma. En caso de mora en el pago se causarán intereses a favor del exempleado, a partir de la fecha del acto de liquidación."
CNSC,Chatbot,Provisión de empleo,Uso de listas,Quiénes y en qué término pueden solicitar la exclusión de un aspirante de la lista de elegibles?,"La Comisión de Personal de la entidad u organismo interesado en el proceso de selección o concurso podrá solicitar a la CNSC la exclusión de la lista de elegibles de la persona o personas que figuren en ella, dentro de los cinco (5) días siguientes a la publicación de la lista de elegibles. Artículo 14 del Decreto Ley 760 de 2005"
CNSC,Chatbot,Provisión de empleo,Uso de listas,Cuáles son las causales para solicitar la exclusión de un aspirante de la lista de elegibles?,"Las causales son las siguientes:
 * Fue admitido al concurso sin reunir los requisitos exigidos en la convocatoria.
 * Aportó documentos falsos o adulterados para su inscripción.
 * No superó las pruebas del concurso.
 * Fue suplantado por otra persona para la presentación de las pruebas previstas en el concurso.
 * Conoció con anticipación las pruebas aplicadas.
 Realizó acciones para cometer fraude en el concurso. Artículo 14 del Decreto Ley 760 de 2005"
CNSC,Chatbot,Provisión de empleo,Uso de listas,Cuál es el procedimiento a seguir una vez el aspirante gana el concurso de méritos al ocupar posición meritoria en la lista de elegibles?,"En firme la lista de elegibles, la CNSC debe enviar copia de la misma al jefe de la entidad, para que dentro de los 10 días hábiles siguientes, produzca el acto administrativo de nombramiento en periodo de prueba y lo comunique al elegible, quien cuenta con 10 días hábiles para manifestar su aceptación o rechazo; aceptado el nombramiento, la persona designada deberá tomar posesión del empleo dentro de los 10 días hábiles siguientes. Artículos 2.2.5.1.6 y 2.2.5.1.7 del Decreto 648 de 2017."
CNSC,Chatbot,Provisión de empleo,Uso de listas,Cuál es el procedimiento a seguir cuando el elegible que gana un concurso de méritos renuncia o no se presenta a su posesión?,"Cuando el elegible no manifiesta la aceptación del nombramiento en período de prueba, no acepta o no toma posesión del empleo dentro de los plazos establecidos, la entidad deberá realizar la derogatoria del nombramiento. Numeral 1 del artículo 2.2.5.1.12 del Decreto 648 de 2017."
CNSC,Chatbot,Provisión de empleo,Uso de listas,"Qué ocurre si se genera una vacancia definitiva, una vez vencida la lista?","Se informará a la entidad que no es posible proveer el empleo a través de uso de listas. Por lo tanto, se deberá surtir un nuevo proceso de selección, conforme lo dispuesto en el artículo 2.2.5.3.2 del Decreto 1083 de 2015."
CNSC,Chatbot,Provisión de empleo,Uso de listas,"Cuál es el alcance de la Ley 1960 de 2019, respecto del uso de listas de elegibles para empleos equivalentes no convocados?","Lo invitamos a consultar el Criterio Unificado ""Uso de Listas de Elegibles Para Empleos Equivalentes"" en el siguiente enlace: https://www.cnsc.gov.co/index.php/criterios-y-doctrina/criterios-unificados/provision-de-empleo?download=38799:criteriounificado-uso-listas-elegibles-empleosequivalentes ,  allí podrá descargar el criterio unificado."
CNSC,Chatbot,Provisión de empleo,Situaciones Administrativas,"Qué ocurre si efectuado el nombramiento en período de prueba, la servidora se encuentra en estado de embarazo?","El período de prueba se suspenderá a partir de la fecha en que dé aviso por escrito al jefe de la unidad de personal o a quien haga sus veces, y continuará al vencimiento de los 3 meses siguientes a la fecha del parto o de la culminación de la licencia remunerada cuando se trate de aborto o parto prematuro no viable. Artículo 2 2 6 31 del Decreto 1083 de 2015."
CNSC,Chatbot,Provisión de empleo,Plantas Temporales,Qué son empleos temporales?,"De acuerdo con lo previsto en el artículo 2 2 1 1 1 del Decreto 1083 de 2015, son los creados para integrar las plantas temporales para el ejercicio de las funciones previstas en el artículo 21 de la Ley 909 de 2004, las cuales son:
 • Cumplir las funciones que no realiza el personal de la planta de personal por no hacer parte de las actividades permanentes de la administración.
 • Desarrollar proyectos que tengan una duración definida o determinada.
 • Reemplazar las necesidades de los servidores que conforman la planta de personal por exceso de trabajo, siempre que se desarrollen por hechos excepcionales.
 • Desarrollar laborales de asesoría institucional, no superior a 12 meses y que tenga relación directa con la naturaleza de la institución."
CNSC,Chatbot,Provisión de empleo,Plantas Temporales,Cuál es la competencia de la CNSC para conocer de provisión de empleos en plantas temporales?,"La CNSC realiza el estudio técnico para determinar si es posible proveer los empleos temporales con las listas de elegibles vigentes administradas por la Entidad, para la cual, los nominadores de las entidades deberán solicitar la remisión de listas de elegibles vigentes relacionando la siguiente información:
 Denominación del Empleo, Código del empleo, Asignación básica salarial.
 Adicional a ello, se tendrá en cuenta el requisito académico, conforme lo dispuesto en la Circular Número 20181000000107 de 2018 emitida por la CNSC, relacionada con el uso de listas de elegibles para proveer empleos temporales, con el fin de permitir mayor probabilidad de escogencia de los elegibles de las listas remitidas a la entidad solicitante."
CNSC,Chatbot,Provisión de empleo,Plantas Temporales,Cuál es el orden para proveer un empleo de carácter temporal?,"Se debe dar estricto cumplimiento al siguiente orden:
 1. Listas de Elegibles vigentes que administre la CNSC, previa autorización otorgada por esta, cuya solicitud se tramitará siempre que reúna los requisitos previstos en el artículo 19 de la Ley 909 de 2004.
 2. Ante la ausencia de la lista de elegibles declarada por la CNSC, la entidad deberá dar prioridad a la selección de personas que se encuentren en carrera administrativa y cumplan con los requisitos para el empleo y trabajen en la misma entidad.
 3. De no existir servidores de carrera, deberá seleccionar a quien lo desempeñará garantizando la libre concurrencia en el proceso a través de la publicación de una convocatoria para la provisión del empleo temporal en el sitio web de la Entidad, con una antelación no inferior a 10 días a la provisión del empleo. Tal procedimiento debe tener en cuenta los factores objetivos señalados en la Sentencia C-288 de 2014."
CNSC,Chatbot,Provisión de empleo,Plantas Temporales,Los servidores de carrera que sean nombrados en un empleo de carácter temporal pierden sus derechos?,"No, la provisión de empleos de carácter temporal con servidores de carrera administrativa de la misma entidad, no implica la pérdida de sus derechos, pues la Corte Constitucional, a través del pronunciamiento realizado en la Sentencia C-288 de 2014, permitió la provisión de los empleos ubicados en plantas temporales de esta forma, siempre y cuando NO existan listas de elegibles con las que se puedan proveer.
 Adicionalmente, es necesario precisar que el acto administrativo para los servidores de carrera que cumplan los requisitos para desempeñar un empleo temporal en su misma entidad se hará bajo la figura del encargo de conformidad con lo dispuesto en el Art. 2 2 5 3 5 del Decreto 1083 de 2015."
CNSC,Chatbot,Provisión de empleo,Plantas Temporales,Se debe evaluar a los servidores de Carrera Administrativa nombrados en un empleo de planta temporal?,"Si, los servidores que desempeñen empleos temporales deberán ser evaluados en el cumplimiento de las metas del proyecto o actividades que dieron lugar a la creación de estos, de acuerdo con la evaluación que se establezca para el efecto por parte de la entidad nominadora.
 De otro lado, las entidades públicas a efectos de evaluar el desempeño de los servidores de carrera que en calidad de encargo desempeñan empleos temporales, deberán utilizar los mismos instrumentos de evaluación definidos para los empleados con derechos de carrera."
CNSC,Chatbot,Provisión de empleo,Plantas Temporales,"Deben las entidades agotar nuevamente el orden de provisión de los empleos temporales, en caso de prórroga de la vigencia de la planta temporal?","No, en caso de que el término de duración del nombramiento se haya efectuado con la indicación expresa de que el mismo será por lo que dure la planta temporal, de llegar a presentarse prórroga a la vigencia de la planta, las Entidades no deben agotar nuevamente el orden de provisión, habida cuenta que la prórroga de la planta temporal implica “per se” la prórroga del plazo determinable contemplado en el acto de nombramiento para su terminación; esto es, la vigencia de la planta."
CNSC,Chatbot,Provisión de empleo,Concepto,Qué es MISMO EMPLEO?,"Se entenderá por “mismos empleos”, los empleos con igual denominación, código, grado, asignación básica mensual, propósito, funciones, mismos requisitos de estudio y experiencia reportados en la OPEC, ubicación geográfica y mismo grupo de aspirantes; criterios con los que en el proceso de selección se identifica el empleo con un número de OPEC."
CNSC,Chatbot,Provisión de empleo,Concepto,Qué es EMPLEO EQUIVALENTE?,"Se entenderá por empleos equivalentes aquellos empleos que pertenezcan al mismo nivel jerárquico, tengan grado salarial igual, posean el mismo requisito de experiencia, sean iguales o similares en cuanto al propósito principal o funciones, requisitos de estudios y competencias comportamentales y mismo grupo de referencia de los empleos de las listas de elegibles."
CNSC,Chatbot,Provisión de empleo,Concepto,Cuál es el procedimiento para declarar desierto un proceso de selección o concurso?,"Localice su tema en nuestra sección de preguntas frecuentes - tema Procesos de Selección, dando clic aquí: https://www.cnsc.gov.co/index.php/atencion-al-ciudadano/preguntas-frecuentes#2-24-24-%C2%BFcu%C3%A1l-es-el-procedimiento-para-declarar-desierto-un-proceso-de-selecci%C3%B3n-o-concurso"
CNSC,Chatbot,Provisión de empleo,Situaciones Administrativas,"Si soy servidor de carrera administrativa y gano otro proceso de selección, debo renunciar?","No, el servidor inscrito en carrera que ocupe un orden de elegibilidad en otro proceso de selección, que le permita ascender por mérito a otro empleo de carrera administrativa, comunicará su nombramiento en periodo de prueba a la entidad en la que se encuentra vinculado, así como la fecha en la que tomará posesión del cargo, para que se proceda a declarar la vacancia temporal del empleo que desempeña, la cual se hace efectiva a partir del momento en que tome posesión en periodo de prueba."
CNSC,Chatbot,Comisión de personal,Conformación,Es necesario conformar la comisión de personal cuando no existan funcionarios de carrera administrativa en la Entidad?,"El artículo 16 de la Ley 909 de 2004, estableció como obligación para todos los organismos y entidades reguladas por esta ley, conformar la Comisión de Personal, organismo de carácter colegiado, que se constituye en uno de los órganos de dirección y gestión del empleo público y la gerencia pública del ente en el cual opera, lo que la convierte en una instancia decisoria indispensable para garantizar no sólo los derechos de carrera administrativa, sino también participativa en temas vitales para la administración de personal, como son los programas de capacitación, formación, estímulos y ambiente organizacional que incluye a todos los servidores."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cuáles son las fases del proceso de elección de los representantes de los empleados a la Comisión de Personal?,"Las fases son las siguientes: 
 1. Convocatoria.
 2. Inscripción de candidatos.
 3. Divulgación de la lista de candidatos inscritos.
 4. Elección de los jurados.
 5. Publicación de la lista general de votantes.
 y
 6. Jornada de votación y escrutinio."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cuál es el procedimiento de inscripción de candidatos a la Comisión de Personal?,"Dentro de los 5 días siguientes a la divulgación de la convocatoria, podrá inscribirse solo quien cumpla los siguientes requisitos:
 1. Ser servidor de carrera. 
 2. No haber sido sancionado disciplinariamente durante el año anterior a la fecha de inscripción a la candidatura.
 Procedimiento que debe adelantarse ante el jefe de la unidad de personal o quien haga sus veces en la respectiva entidad o en la dependencia, regional o seccional. Para que se pueda continuar con las siguientes etapas del proceso de elección, deben inscribirse por lo menos 4 candidatos que acrediten las calidades previamente señaladas; de lo contrario, se prorrogará el periodo de inscripciones por un término igual"
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cuál es el término para divulgar la lista de candidatos inscritos?,"Al día hábil siguiente al vencimiento del término de inscripción, el Jefe de la Unidad de Personal, o quien haga sus veces, divulgará ampliamente el listado de candidatos inscritos, verificando previamente que éstos cumplan con las calidades requeridas. La divulgación podrá realizarse a través de cualquier medio, incluyendo los electrónicos que disponga la entidad: sitio web, correo electrónico e intranet, etc."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cómo se realiza la elección de los jurados para las votaciones de la Comisión de Personal?,"Dentro de los 3 días siguientes a la divulgación del listado de candidatos, el jefe de personal de la Entidad o quien haga sus veces, designará los jurados de votación, quienes serán notificados, mediante la publicación de la respectiva lista, lo cual deberá realizarse el día hábil siguiente a su designación."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cuáles son las funciones de los jurados de votación?,"Corresponderá a los jurados de votación, de forma física o utilizando medios electrónicos: 
 1. Recibir y verificar los documentos y los elementos de la mesa votación.
 2. Revisar la urna.
 3. Instalar la mesa de votación.
 4. Vigilar el proceso de votación.
 5. Verificar la identidad de los votantes.
 6. Realizar el escrutinio de los votos y consignar los resultados en el acta de escrutinio.
 7. Firmar las actas."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cuál es el término para publicar la lista general de votantes?,"Dentro de los 2 días anteriores a la elección, el Jefe de la Unidad de Personal o quien haga sus veces en la entidad, publicará el listado general de votantes, con indicación del documento de identidad y el número y ubicación de la mesa de votación en la cual les corresponde votar o con las instrucciones correspondientes en caso que se utilicen medios electrónicos."
